%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35
1663722031739829623,3761,1663722031685357799,odom,-0.955709184401,0.0,0.0,0.0,0.0,0.0,1.0,6.39830250293e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.39830250293e-06,0.0,0.0,0.0,0.0,0.0,0.0,3762000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3762000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3762000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39822574018
1663722031837079761,3762,1663722031825365167,odom,-0.885426733285,0.0,0.0,0.0,0.0,0.0,1.0,1.96021283045e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.96021283045e-05,0.0,0.0,0.0,0.0,0.0,0.0,3763000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3763000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3763000000.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6016788634
1663722031937267831,3763,1663722031905365277,odom,-0.845446916166,0.0,0.0,0.0,0.0,0.0,1.0,6.40004873276e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.40004873276e-06,0.0,0.0,0.0,0.0,0.0,0.0,3764000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3764000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3764000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39997664082
1663722032037138811,3764,1663722031985399877,odom,-0.806072078598,0.0,0.0,0.0,0.0,0.0,1.0,6.40540383756e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.40540383756e-06,0.0,0.0,0.0,0.0,0.0,0.0,3765000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3765000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3765000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.40549616679
1663722032137242735,3765,1663722032125402544,odom,-0.734833169862,0.0,0.0,0.0,0.0,0.0,1.0,1.96006149054e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.96006149054e-05,0.0,0.0,0.0,0.0,0.0,0.0,3766000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3766000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3766000000.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6003625877
1663722032237095090,3766,1663722032205361933,odom,-0.694713530046,0.0,0.0,0.0,0.0,0.0,1.0,6.39352947474e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.39352947474e-06,0.0,0.0,0.0,0.0,0.0,0.0,3767000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3767000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3767000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39346301346
1663722032337344705,3767,1663722032285362105,odom,-0.654793693978,0.0,0.0,0.0,0.0,0.0,1.0,6.40004873276e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.40004873276e-06,0.0,0.0,0.0,0.0,0.0,0.0,3768000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3768000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3768000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39998656011
1663722032437115863,3768,1663722032425359467,odom,-0.585315359442,0.0,0.0,0.0,0.0,0.0,1.0,1.95992179215e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.95992179215e-05,0.0,0.0,0.0,0.0,0.0,0.0,3769000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3769000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3769000000.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5988772459
1663722032537068479,3769,1663722032505362018,odom,-0.544712170858,0.0,0.0,0.0,0.0,0.0,1.0,6.40051439404e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.40051439404e-06,0.0,0.0,0.0,0.0,0.0,0.0,3770000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3770000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3770000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.40036720224
1663722032637153218,3770,1663722032585361832,odom,-0.504392392209,0.0,0.0,0.0,0.0,0.0,1.0,6.39993231744e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.39993231744e-06,0.0,0.0,0.0,0.0,0.0,0.0,3771000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3771000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3771000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39992928097
1663722032737059000,3771,1663722032725386864,odom,-0.434459439353,0.0,0.0,0.0,0.0,0.0,1.0,1.96070177481e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.96070177481e-05,0.0,0.0,0.0,0.0,0.0,0.0,3772000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3772000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3772000000.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6066251617
1663722032837151550,3772,1663722032805386955,odom,-0.394419004267,0.0,0.0,0.0,0.0,0.0,1.0,6.40004873276e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.40004873276e-06,0.0,0.0,0.0,0.0,0.0,0.0,3773000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3773000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3773000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39997360075
1663722032937067986,3773,1663722032925368483,odom,-0.334007425047,0.0,0.0,0.0,0.0,0.0,1.0,1.43954530358e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.43954530358e-05,0.0,0.0,0.0,0.0,0.0,0.0,3774000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3774000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3774000000.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3953598331
1663722033037134011,3774,1663722033005362520,odom,-0.293950878659,0.0,0.0,0.0,0.0,0.0,1.0,6.39900099486e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.39900099486e-06,0.0,0.0,0.0,0.0,0.0,0.0,3775000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3775000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3775000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39900500851
1663722033137161572,3775,1663722033125361176,odom,-0.234053125969,0.0,0.0,0.0,0.0,0.0,1.0,1.43997604027e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.43997604027e-05,0.0,0.0,0.0,0.0,0.0,0.0,3776000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3776000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3776000000.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3994700955
1663722033239429482,3776,1663722033225388093,odom,-0.183879951284,0.0,0.0,0.0,0.0,0.0,1.0,1.00054312497e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.00054312497e-05,0.0,0.0,0.0,0.0,0.0,0.0,3777000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3777000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3777000000.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0052840194
1663722033337136255,3777,1663722033305382830,odom,-0.143381617642,0.0,0.0,0.0,0.0,0.0,1.0,6.39911741018e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.39911741018e-06,0.0,0.0,0.0,0.0,0.0,0.0,3778000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3778000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3778000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39911699924
1663722033437099261,3778,1663722033405360009,odom,-0.0930729886603,0.0,0.0,0.0,0.0,0.0,1.0,9.99541953206e-06,0.0,0.0,0.0,0.0,0.0,0.0,9.99541953206e-06,0.0,0.0,0.0,0.0,0.0,0.0,3779000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3779000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3779000000.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9953364135
1663722033537246639,3779,1663722033525385536,odom,-0.0330018933994,0.0,0.0,0.0,0.0,0.0,1.0,1.44061632454e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.44061632454e-05,0.0,0.0,0.0,0.0,0.0,0.0,3780000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3780000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3780000000.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4059196003
1663722033637096271,3780,1663722033605383995,odom,0.00669625922404,0.0,0.0,0.0,0.0,0.0,1.0,6.39981590211e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.39981590211e-06,0.0,0.0,0.0,0.0,0.0,0.0,3781000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3781000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3781000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39971248631
1663722033737166434,3781,1663722033725361322,odom,0.0669483403234,0.0,0.0,0.0,0.0,0.0,1.0,1.43945217133e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.43945217133e-05,0.0,0.0,0.0,0.0,0.0,0.0,3782000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3782000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3782000000.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3943517952
1663722033837111219,3782,1663722033825601123,odom,0.117249679863,0.0,0.0,0.0,0.0,0.0,1.0,1.00481556728e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.00481556728e-05,0.0,0.0,0.0,0.0,0.0,0.0,3783000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3783000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3783000000.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0479167443
1663722033937098932,3783,1663722033905360287,odom,0.157009458238,0.0,0.0,0.0,0.0,0.0,1.0,6.36151526123e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.36151526123e-06,0.0,0.0,0.0,0.0,0.0,0.0,3784000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3784000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3784000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.36148377357
1663722034037182117,3784,1663722034005364285,odom,0.207242239111,0.0,0.0,0.0,0.0,0.0,1.0,1.00008910522e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.00008910522e-05,0.0,0.0,0.0,0.0,0.0,0.0,3785000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3785000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3785000000.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0006996016
1663722034137138376,3785,1663722034125388968,odom,0.267475143758,0.0,0.0,0.0,0.0,0.0,1.0,1.44060468301e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.44060468301e-05,0.0,0.0,0.0,0.0,0.0,0.0,3786000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3786000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3786000000.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4057170036
1663722034237127510,3786,1663722034205367387,odom,0.307543593315,0.0,0.0,0.0,0.0,0.0,1.0,6.39643985778e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.39643985778e-06,0.0,0.0,0.0,0.0,0.0,0.0,3787000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3787000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3787000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.39650659077
1663722034337144306,3787,1663722034325365645,odom,0.367722011068,0.0,0.0,0.0,0.0,0.0,1.0,1.43995275721e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.43995275721e-05,0.0,0.0,0.0,0.0,0.0,0.0,3788000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3788000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3788000000.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3993745793
1663722034437075142,3788,1663722034425513126,odom,0.417980748356,0.0,0.0,0.0,0.0,0.0,1.0,1.00295292214e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.00295292214e-05,0.0,0.0,0.0,0.0,0.0,0.0,3789000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3789000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3789000000.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0294173618
1663722034537130933,3789,1663722034505389405,odom,0.458078401388,0.0,0.0,0.0,0.0,0.0,1.0,6.38037454337e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.38037454337e-06,0.0,0.0,0.0,0.0,0.0,0.0,3790000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3790000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3790000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.38017924025
1663722034637162426,3790,1663722034625387786,odom,0.518116972499,0.0,0.0,0.0,0.0,0.0,1.0,1.43997604027e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.43997604027e-05,0.0,0.0,0.0,0.0,0.0,0.0,3791000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3791000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3791000000.0,0.0,0.0,0.0,0.0,0.0,0.0,14.399404098
1663722034737145198,3791,1663722034725358875,odom,0.568122130228,0.0,0.0,0.0,0.0,0.0,1.0,9.99425537884e-06,0.0,0.0,0.0,0.0,0.0,0.0,9.99425537884e-06,0.0,0.0,0.0,0.0,0.0,0.0,3792000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3792000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3792000000.0,0.0,0.0,0.0,0.0,0.0,0.0,9.99411875382
1663722034837137410,3792,1663722034805361230,odom,0.60826306031,0.0,0.0,0.0,0.0,0.0,1.0,6.4002815634e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.4002815634e-06,0.0,0.0,0.0,0.0,0.0,0.0,3793000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3793000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3793000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.40033584158
1663722034937075978,3793,1663722034925359509,odom,0.668702172135,0.0,0.0,0.0,0.0,0.0,1.0,1.43997604027e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.43997604027e-05,0.0,0.0,0.0,0.0,0.0,0.0,3794000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3794000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3794000000.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3993796192
1663722035037079127,3794,1663722035025364687,odom,0.719145220025,0.0,0.0,0.0,0.0,0.0,1.0,1.00010074675e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.00010074675e-05,0.0,0.0,0.0,0.0,0.0,0.0,3795000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3795000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3795000000.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0009356088
1663722035137132760,3795,1663722035125357345,odom,0.769180940702,0.0,0.0,0.0,0.0,0.0,1.0,9.99856274575e-06,0.0,0.0,0.0,0.0,0.0,0.0,9.99856274575e-06,0.0,0.0,0.0,0.0,0.0,0.0,3796000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3796000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3796000000.0,0.0,0.0,0.0,0.0,0.0,0.0,9.99843168526
1663722035237148161,3796,1663722035207152482,odom,0.810222824781,0.0,0.0,0.0,0.0,0.0,1.0,6.69027213007e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.69027213007e-06,0.0,0.0,0.0,0.0,0.0,0.0,3797000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3797000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3797000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.69039967563
