%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1663722032899717738,0.5,0.0,0.0,0.0,0.0,0.0
1663722032919914631,0.5,0.0,0.0,0.0,0.0,0.0
1663722032940191204,0.5,0.0,0.0,0.0,0.0,0.0
1663722032960385070,0.5,0.0,0.0,0.0,0.0,0.0
1663722032980543800,0.5,0.0,0.0,0.0,0.0,0.0
1663722033000918331,0.5,0.0,0.0,0.0,0.0,0.0
1663722033021637663,0.5,0.0,0.0,0.0,0.0,0.0
1663722033041186509,0.5,0.0,0.0,0.0,0.0,0.0
1663722033061506714,0.5,0.0,0.0,0.0,0.0,0.0
1663722033081741502,0.5,0.0,0.0,0.0,0.0,0.0
1663722033101961292,0.5,0.0,0.0,0.0,0.0,0.0
1663722033122109498,0.5,0.0,0.0,0.0,0.0,0.0
1663722033142302602,0.5,0.0,0.0,0.0,0.0,0.0
1663722033162647364,0.5,0.0,0.0,0.0,0.0,0.0
1663722033182832754,0.5,0.0,0.0,0.0,0.0,0.0
1663722033203001454,0.5,0.0,0.0,0.0,0.0,0.0
1663722033223215647,0.5,0.0,0.0,0.0,0.0,0.0
1663722033243458269,0.5,0.0,0.0,0.0,0.0,0.0
1663722033263601382,0.5,0.0,0.0,0.0,0.0,0.0
1663722033283831224,0.5,0.0,0.0,0.0,0.0,0.0
1663722033304097915,0.5,0.0,0.0,0.0,0.0,0.0
1663722033325131119,0.5,0.0,0.0,0.0,0.0,0.0
1663722033344926790,0.5,0.0,0.0,0.0,0.0,0.0
1663722033365337652,0.5,0.0,0.0,0.0,0.0,0.0
1663722033385417204,0.5,0.0,0.0,0.0,0.0,0.0
1663722033405627040,0.5,0.0,0.0,0.0,0.0,0.0
1663722033425753827,0.5,0.0,0.0,0.0,0.0,0.0
1663722033446002745,0.5,0.0,0.0,0.0,0.0,0.0
1663722033466249716,0.5,0.0,0.0,0.0,0.0,0.0
1663722033486454498,0.5,0.0,0.0,0.0,0.0,0.0
1663722033506622446,0.5,0.0,0.0,0.0,0.0,0.0
1663722033526822097,0.5,0.0,0.0,0.0,0.0,0.0
1663722033547051023,0.5,0.0,0.0,0.0,0.0,0.0
1663722033567226499,0.5,0.0,0.0,0.0,0.0,0.0
1663722033587423671,0.5,0.0,0.0,0.0,0.0,0.0
1663722033607570783,0.5,0.0,0.0,0.0,0.0,0.0
1663722033627814929,0.5,0.0,0.0,0.0,0.0,0.0
1663722033647954136,0.5,0.0,0.0,0.0,0.0,0.0
1663722033668284187,0.5,0.0,0.0,0.0,0.0,0.0
1663722033688551410,0.5,0.0,0.0,0.0,0.0,0.0
1663722033708831949,0.5,0.0,0.0,0.0,0.0,0.0
1663722033729020884,0.5,0.0,0.0,0.0,0.0,0.0
1663722033750199307,0.5,0.0,0.0,0.0,0.0,0.0
1663722033770348875,0.5,0.0,0.0,0.0,0.0,0.0
1663722033793187298,0.5,0.0,0.0,0.0,0.0,0.0
1663722033810763528,0.5,0.0,0.0,0.0,0.0,0.0
1663722033831202876,0.5,0.0,0.0,0.0,0.0,0.0
1663722033851395752,0.5,0.0,0.0,0.0,0.0,0.0
1663722033871613692,0.5,0.0,0.0,0.0,0.0,0.0
1663722033891836846,0.5,0.0,0.0,0.0,0.0,0.0
1663722033911959486,0.5,0.0,0.0,0.0,0.0,0.0
1663722033932167826,0.5,0.0,0.0,0.0,0.0,0.0
1663722033952303710,0.5,0.0,0.0,0.0,0.0,0.0
1663722033972577230,0.5,0.0,0.0,0.0,0.0,0.0
1663722033992643136,0.5,0.0,0.0,0.0,0.0,0.0
1663722034013020503,0.5,0.0,0.0,0.0,0.0,0.0
1663722034033202471,0.5,0.0,0.0,0.0,0.0,0.0
1663722034054057304,0.5,0.0,0.0,0.0,0.0,0.0
1663722034074329402,0.5,0.0,0.0,0.0,0.0,0.0
1663722034094602586,0.5,0.0,0.0,0.0,0.0,0.0
1663722034117906191,0.5,0.0,0.0,0.0,0.0,0.0
1663722034134983710,0.5,0.0,0.0,0.0,0.0,0.0
1663722034155146799,0.5,0.0,0.0,0.0,0.0,0.0
1663722034175337444,0.5,0.0,0.0,0.0,0.0,0.0
1663722034195484594,0.5,0.0,0.0,0.0,0.0,0.0
1663722034215686357,0.5,0.0,0.0,0.0,0.0,0.0
1663722034236013412,0.5,0.0,0.0,0.0,0.0,0.0
1663722034256699446,0.5,0.0,0.0,0.0,0.0,0.0
1663722034276554024,0.5,0.0,0.0,0.0,0.0,0.0
1663722034296712594,0.5,0.0,0.0,0.0,0.0,0.0
1663722034316915361,0.5,0.0,0.0,0.0,0.0,0.0
1663722034337080277,0.5,0.0,0.0,0.0,0.0,0.0
1663722034357200976,0.5,0.0,0.0,0.0,0.0,0.0
1663722034377466235,0.5,0.0,0.0,0.0,0.0,0.0
1663722034397629525,0.5,0.0,0.0,0.0,0.0,0.0
1663722034417813469,0.5,0.0,0.0,0.0,0.0,0.0
1663722034437938022,0.5,0.0,0.0,0.0,0.0,0.0
1663722034458128747,0.5,0.0,0.0,0.0,0.0,0.0
1663722034478328711,0.5,0.0,0.0,0.0,0.0,0.0
1663722034498675375,0.5,0.0,0.0,0.0,0.0,0.0
1663722034519056472,0.5,0.0,0.0,0.0,0.0,0.0
1663722034539419504,0.5,0.0,0.0,0.0,0.0,0.0
1663722034559606681,0.5,0.0,0.0,0.0,0.0,0.0
1663722034579789799,0.5,0.0,0.0,0.0,0.0,0.0
1663722034600025152,0.5,0.0,0.0,0.0,0.0,0.0
1663722034620154609,0.5,0.0,0.0,0.0,0.0,0.0
1663722034640299981,0.5,0.0,0.0,0.0,0.0,0.0
1663722034660481783,0.5,0.0,0.0,0.0,0.0,0.0
1663722034680681205,0.5,0.0,0.0,0.0,0.0,0.0
1663722034700824571,0.5,0.0,0.0,0.0,0.0,0.0
1663722034721008658,0.5,0.0,0.0,0.0,0.0,0.0
1663722034741199211,0.5,0.0,0.0,0.0,0.0,0.0
1663722034761304498,0.5,0.0,0.0,0.0,0.0,0.0
1663722034781568153,0.5,0.0,0.0,0.0,0.0,0.0
1663722034801836360,0.5,0.0,0.0,0.0,0.0,0.0
1663722034822306385,0.5,0.0,0.0,0.0,0.0,0.0
1663722034842470906,0.5,0.0,0.0,0.0,0.0,0.0
1663722034863760142,0.5,0.0,0.0,0.0,0.0,0.0
1663722034882804911,0.5,0.0,0.0,0.0,0.0,0.0
1663722034902920166,0.5,0.0,0.0,0.0,0.0,0.0
1663722034923095524,0.5,0.0,0.0,0.0,0.0,0.0
1663722034943337623,0.5,0.0,0.0,0.0,0.0,0.0
1663722034963536436,0.5,0.0,0.0,0.0,0.0,0.0
1663722034983644403,0.5,0.0,0.0,0.0,0.0,0.0
1663722035003950976,0.5,0.0,0.0,0.0,0.0,0.0
1663722035024106654,0.5,0.0,0.0,0.0,0.0,0.0
1663722035044408304,0.5,0.0,0.0,0.0,0.0,0.0
1663722035064615563,0.5,0.0,0.0,0.0,0.0,0.0
1663722035084914838,0.5,0.0,0.0,0.0,0.0,0.0
1663722035105080666,0.5,0.0,0.0,0.0,0.0,0.0
1663722035125248696,0.5,0.0,0.0,0.0,0.0,0.0
1663722035145414894,0.5,0.0,0.0,0.0,0.0,0.0
1663722035165684846,0.5,0.0,0.0,0.0,0.0,0.0
1663722035185910985,0.5,0.0,0.0,0.0,0.0,0.0
1663722035207568585,0.5,0.0,0.0,0.0,0.0,0.0
1663722035227749708,0.5,0.0,0.0,0.0,0.0,0.0
1663722035251549909,0.5,0.0,0.0,0.0,0.0,0.0
1663722035271643677,0.5,0.0,0.0,0.0,0.0,0.0
1663722035292034809,0.5,0.0,0.0,0.0,0.0,0.0
1663722035312170837,0.5,0.0,0.0,0.0,0.0,0.0
1663722035332329652,0.5,0.0,0.0,0.0,0.0,0.0
1663722035352502828,0.5,0.0,0.0,0.0,0.0,0.0
1663722035372637617,0.5,0.0,0.0,0.0,0.0,0.0
1663722035392877603,0.5,0.0,0.0,0.0,0.0,0.0
1663722035413030708,0.5,0.0,0.0,0.0,0.0,0.0
1663722035434911503,0.5,0.0,0.0,0.0,0.0,0.0
1663722035455288041,0.5,0.0,0.0,0.0,0.0,0.0
1663722035475569573,0.5,0.0,0.0,0.0,0.0,0.0
1663722035495654531,0.5,0.0,0.0,0.0,0.0,0.0
1663722035515952222,0.5,0.0,0.0,0.0,0.0,0.0
1663722035536096180,0.5,0.0,0.0,0.0,0.0,0.0
1663722035556337918,0.5,0.0,0.0,0.0,0.0,0.0
1663722035576590609,0.5,0.0,0.0,0.0,0.0,0.0
1663722035596930779,0.5,0.0,0.0,0.0,0.0,0.0
1663722035617361901,0.5,0.0,0.0,0.0,0.0,0.0
1663722035637452058,0.5,0.0,0.0,0.0,0.0,0.0
1663722035660099598,0.5,0.0,0.0,0.0,0.0,0.0
1663722035680195294,0.5,0.0,0.0,0.0,0.0,0.0
1663722035700971730,0.5,0.0,0.0,0.0,0.0,0.0
1663722035721091988,0.5,0.0,0.0,0.0,0.0,0.0
1663722035741403936,0.5,0.0,0.0,0.0,0.0,0.0
1663722035761529860,0.5,0.0,0.0,0.0,0.0,0.0
1663722035781738383,0.5,0.0,0.0,0.0,0.0,0.0
1663722035801966001,0.5,0.0,0.0,0.0,0.0,0.0
1663722035822111984,0.5,0.0,0.0,0.0,0.0,0.0
1663722035842290201,0.5,0.0,0.0,0.0,0.0,0.0
1663722035862507200,0.5,0.0,0.0,0.0,0.0,0.0
1663722035882733933,0.5,0.0,0.0,0.0,0.0,0.0
1663722035902968518,0.5,0.0,0.0,0.0,0.0,0.0
1663722035923236962,0.5,0.0,0.0,0.0,0.0,0.0
1663722035943492445,0.5,0.0,0.0,0.0,0.0,0.0
1663722035963756849,0.5,0.0,0.0,0.0,0.0,0.0
1663722035983941678,0.5,0.0,0.0,0.0,0.0,0.0
1663722036004139716,0.5,0.0,0.0,0.0,0.0,0.0
1663722036024266887,0.5,0.0,0.0,0.0,0.0,0.0
1663722036044506788,0.5,0.0,0.0,0.0,0.0,0.0
1663722036064669594,0.5,0.0,0.0,0.0,0.0,0.0
1663722036084873334,0.5,0.0,0.0,0.0,0.0,0.0
1663722036105040306,0.5,0.0,0.0,0.0,0.0,0.0
1663722036125354223,0.5,0.0,0.0,0.0,0.0,0.0
1663722036146251696,0.5,0.0,0.0,0.0,0.0,0.0
1663722036166324994,0.5,0.0,0.0,0.0,0.0,0.0
1663722036186894570,0.5,0.0,0.0,0.0,0.0,0.0
1663722036207083566,0.5,0.0,0.0,0.0,0.0,0.0
1663722036227227841,0.5,0.0,0.0,0.0,0.0,0.0
1663722036247444435,0.5,0.0,0.0,0.0,0.0,0.0
1663722036267734451,0.5,0.0,0.0,0.0,0.0,0.0
1663722036287884343,0.5,0.0,0.0,0.0,0.0,0.0
1663722036308056393,0.5,0.0,0.0,0.0,0.0,0.0
1663722036328294880,0.5,0.0,0.0,0.0,0.0,0.0
1663722036348553814,0.5,0.0,0.0,0.0,0.0,0.0
1663722036368885591,0.5,0.0,0.0,0.0,0.0,0.0
1663722036389040517,0.5,0.0,0.0,0.0,0.0,0.0
1663722036409386547,0.5,0.0,0.0,0.0,0.0,0.0
1663722036429447416,0.5,0.0,0.0,0.0,0.0,0.0
1663722036449785574,0.5,0.0,0.0,0.0,0.0,0.0
1663722036469970929,0.5,0.0,0.0,0.0,0.0,0.0
1663722036490173533,0.5,0.0,0.0,0.0,0.0,0.0
1663722036510362516,0.5,0.0,0.0,0.0,0.0,0.0
1663722036530553687,0.5,0.0,0.0,0.0,0.0,0.0
1663722036550729420,0.5,0.0,0.0,0.0,0.0,0.0
1663722036570837120,0.5,0.0,0.0,0.0,0.0,0.0
1663722036591417097,0.5,0.0,0.0,0.0,0.0,0.0
1663722036611458563,0.5,0.0,0.0,0.0,0.0,0.0
1663722036632328478,0.5,0.0,0.0,0.0,0.0,0.0
1663722036652432930,0.5,0.0,0.0,0.0,0.0,0.0
1663722036674945604,0.5,0.0,0.0,0.0,0.0,0.0
1663722036695137942,0.5,0.0,0.0,0.0,0.0,0.0
1663722036715406120,0.5,0.0,0.0,0.0,0.0,0.0
1663722036735788200,0.5,0.0,0.0,0.0,0.0,0.0
1663722036756104431,0.5,0.0,0.0,0.0,0.0,0.0
1663722036776296348,0.5,0.0,0.0,0.0,0.0,0.0
1663722036796459825,0.5,0.0,0.0,0.0,0.0,0.0
1663722036816576110,0.5,0.0,0.0,0.0,0.0,0.0
1663722036836834971,0.5,0.0,0.0,0.0,0.0,0.0
1663722036856946928,0.5,0.0,0.0,0.0,0.0,0.0
1663722036877316300,0.5,0.0,0.0,0.0,0.0,0.0
1663722036897444198,0.5,0.0,0.0,0.0,0.0,0.0
1663722036917666857,0.5,0.0,0.0,0.0,0.0,0.0
1663722036937779624,0.5,0.0,0.0,0.0,0.0,0.0
1663722036957986257,0.5,0.0,0.0,0.0,0.0,0.0
1663722036978231889,0.5,0.0,0.0,0.0,0.0,0.0
1663722036998861645,0.5,0.0,0.0,0.0,0.0,0.0
1663722037019077918,0.5,0.0,0.0,0.0,0.0,0.0
1663722037039246028,0.5,0.0,0.0,0.0,0.0,0.0
1663722037059862019,0.5,0.0,0.0,0.0,0.0,0.0
1663722037079745586,0.5,0.0,0.0,0.0,0.0,0.0
1663722037100087841,0.5,0.0,0.0,0.0,0.0,0.0
1663722037120200899,0.5,0.0,0.0,0.0,0.0,0.0
1663722037140347701,0.5,0.0,0.0,0.0,0.0,0.0
1663722037160573752,0.5,0.0,0.0,0.0,0.0,0.0
1663722037180781747,0.5,0.0,0.0,0.0,0.0,0.0
1663722037200897688,0.5,0.0,0.0,0.0,0.0,0.0
1663722037221127058,0.5,0.0,0.0,0.0,0.0,0.0
1663722037241466948,0.5,0.0,0.0,0.0,0.0,0.0
1663722037261798527,0.5,0.0,0.0,0.0,0.0,0.0
1663722037282012893,0.5,0.0,0.0,0.0,0.0,0.0
1663722037302187688,0.5,0.0,0.0,0.0,0.0,0.0
1663722037322316506,0.5,0.0,0.0,0.0,0.0,0.0
1663722037342499836,0.5,0.0,0.0,0.0,0.0,0.0
1663722037362848500,0.5,0.0,0.0,0.0,0.0,0.0
1663722037383008795,0.5,0.0,0.0,0.0,0.0,0.0
1663722037403245625,0.5,0.0,0.0,0.0,0.0,0.0
1663722037423408486,0.5,0.0,0.0,0.0,0.0,0.0
1663722037443696937,0.5,0.0,0.0,0.0,0.0,0.0
1663722037463800253,0.5,0.0,0.0,0.0,0.0,0.0
1663722037484029637,0.5,0.0,0.0,0.0,0.0,0.0
1663722037504233021,0.5,0.0,0.0,0.0,0.0,0.0
1663722037524419472,0.5,0.0,0.0,0.0,0.0,0.0
1663722037544559619,0.5,0.0,0.0,0.0,0.0,0.0
1663722037564789757,0.5,0.0,0.0,0.0,0.0,0.0
1663722037584995291,0.5,0.0,0.0,0.0,0.0,0.0
1663722037605315593,0.5,0.0,0.0,0.0,0.0,0.0
1663722037626247944,0.5,0.0,0.0,0.0,0.0,0.0
1663722037645655346,0.5,0.0,0.0,0.0,0.0,0.0
1663722037666036116,0.5,0.0,0.0,0.0,0.0,0.0
1663722037686126275,0.5,0.0,0.0,0.0,0.0,0.0
1663722037706333161,0.5,0.0,0.0,0.0,0.0,0.0
1663722037726513987,0.5,0.0,0.0,0.0,0.0,0.0
1663722037746769603,0.5,0.0,0.0,0.0,0.0,0.0
1663722037766933549,0.5,0.0,0.0,0.0,0.0,0.0
1663722037787115536,0.5,0.0,0.0,0.0,0.0,0.0
1663722037807269669,0.5,0.0,0.0,0.0,0.0,0.0
1663722037827430050,0.5,0.0,0.0,0.0,0.0,0.0
1663722037847629973,0.5,0.0,0.0,0.0,0.0,0.0
1663722037867846713,0.5,0.0,0.0,0.0,0.0,0.0
1663722037888045343,0.5,0.0,0.0,0.0,0.0,0.0
1663722037909626966,0.5,0.0,0.0,0.0,0.0,0.0
1663722037929869766,0.5,0.0,0.0,0.0,0.0,0.0
1663722037950080775,0.5,0.0,0.0,0.0,0.0,0.0
1663722037970553627,0.5,0.0,0.0,0.0,0.0,0.0
1663722037990466508,0.5,0.0,0.0,0.0,0.0,0.0
1663722038010667121,0.5,0.0,0.0,0.0,0.0,0.0
1663722038030800688,0.5,0.0,0.0,0.0,0.0,0.0
1663722038051064589,0.5,0.0,0.0,0.0,0.0,0.0
1663722038071352616,0.5,0.0,0.0,0.0,0.0,0.0
1663722038091501933,0.5,0.0,0.0,0.0,0.0,0.0
1663722038111645537,0.5,0.0,0.0,0.0,0.0,0.0
1663722038131814039,0.5,0.0,0.0,0.0,0.0,0.0
1663722038152022205,0.5,0.0,0.0,0.0,0.0,0.0
1663722038172246089,0.5,0.0,0.0,0.0,0.0,0.0
1663722038192360722,0.5,0.0,0.0,0.0,0.0,0.0
1663722038212589388,0.5,0.0,0.0,0.0,0.0,0.0
1663722038232746283,0.5,0.0,0.0,0.0,0.0,0.0
1663722038252949934,0.5,0.0,0.0,0.0,0.0,0.0
1663722038273108642,0.5,0.0,0.0,0.0,0.0,0.0
1663722038293369641,0.5,0.0,0.0,0.0,0.0,0.0
1663722038314254627,0.5,0.0,0.0,0.0,0.0,0.0
1663722038334352673,0.5,0.0,0.0,0.0,0.0,0.0
1663722038355626321,0.5,0.0,0.0,0.0,0.0,0.0
1663722038375906329,0.5,0.0,0.0,0.0,0.0,0.0
1663722038398690277,0.5,0.0,0.0,0.0,0.0,0.0
1663722038418978364,0.5,0.0,0.0,0.0,0.0,0.0
1663722038441819034,0.5,0.0,0.0,0.0,0.0,0.0
1663722038461479745,0.5,0.0,0.0,0.0,0.0,0.0
1663722038483922354,0.5,0.0,0.0,0.0,0.0,0.0
1663722038504091559,0.5,0.0,0.0,0.0,0.0,0.0
1663722038524898180,0.5,0.0,0.0,0.0,0.0,0.0
1663722038545200743,0.5,0.0,0.0,0.0,0.0,0.0
1663722038565476805,0.5,0.0,0.0,0.0,0.0,0.0
1663722038585716864,0.5,0.0,0.0,0.0,0.0,0.0
1663722038605892496,0.5,0.0,0.0,0.0,0.0,0.0
1663722038626108356,0.5,0.0,0.0,0.0,0.0,0.0
1663722038646318906,0.5,0.0,0.0,0.0,0.0,0.0
1663722038666419414,0.5,0.0,0.0,0.0,0.0,0.0
1663722038686658039,0.5,0.0,0.0,0.0,0.0,0.0
1663722038706822197,0.5,0.0,0.0,0.0,0.0,0.0
1663722038727059614,0.5,0.0,0.0,0.0,0.0,0.0
1663722038747254095,0.5,0.0,0.0,0.0,0.0,0.0
1663722038767430158,0.5,0.0,0.0,0.0,0.0,0.0
1663722038787593152,0.5,0.0,0.0,0.0,0.0,0.0
1663722038807786942,0.5,0.0,0.0,0.0,0.0,0.0
1663722038827997575,0.5,0.0,0.0,0.0,0.0,0.0
